Pruning Ratio (%),Simple avg,Paper,Normalized
10.0,0.9904999732971191,0.9904999732971191,0.9894999861717224
20.0,0.9898999929428101,0.9879999756813049,0.9890999794006348
30.000000000000004,0.9894999861717224,0.9876999855041504,0.9883999824523926
40.0,0.9886999726295471,0.9889000058174133,0.9858999848365784
50.0,0.9865999817848206,0.9865999817848206,0.98580002784729
60.0,0.9837999939918518,0.9879000186920166,0.9837999939918518
70.0,0.9804999828338623,0.9771999716758728,0.9818999767303467
80.0,0.9675999879837036,0.9692000150680542,0.9722999930381775
90.0,0.9395999908447266,0.9344000220298767,0.9106000065803528
