Pruning Ratio (%),Simple avg,Paper,Normalized
10.0,0.9908999800682068,0.9890000224113464,0.9890999794006348
20.0,0.9894000291824341,0.986299991607666,0.9904000163078308
30.000000000000004,0.9876999855041504,0.987500011920929,0.9900000095367432
40.0,0.9865999817848206,0.9830999970436096,0.9861999750137329
50.0,0.9853000044822693,0.9836000204086304,0.9847999811172485
60.0,0.9818000197410583,0.9801999926567078,0.9811999797821045
70.0,0.9775999784469604,0.9757999777793884,0.9753999710083008
80.0,0.9623000025749207,0.9685999751091003,0.9659000039100647
90.0,0.909500002861023,0.9225999712944031,0.928600013256073
