Pruning Ratio (%),Simple avg,Paper,Normalized
10.0,0.989300012588501,0.9904999732971191,0.9873999953269958
20.0,0.9847000241279602,0.9876000285148621,0.9883000254631042
30.000000000000004,0.9825000166893005,0.9819999933242798,0.986299991607666
40.0,0.9796000123023987,0.983299970626831,0.9836000204086304
50.0,0.9757000207901001,0.9781000018119812,0.9771000146865845
60.0,0.9761000275611877,0.9747999906539917,0.9779999852180481
70.0,0.968500018119812,0.9713000059127808,0.9733999967575073
80.0,0.9488000273704529,0.9610999822616577,0.9438999891281128
90.0,0.8011999726295471,0.8503999710083008,0.8396000266075134
