0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.0061044740932598585,0.005301924547122245,0.005472661832777763,0.0075528605796399174,0.008009599523383745,0.005806538680106512,0.006474353759381603,0.006575271180608258,0.005273303364088494,0.009334351793046222,0.007049999529839766,0.005822550239057393,0.004972888435272904,0.007354379229032609,0.006024631166884378,0.004779652118931297,0.005234964531942375,0.006059349366571096,0.004144741017332964,0.005729451157481023,0.00555925427762109,0.00567922243350723,0.005943437252156763,0.008054839019315498,0.007867340734816574,0.004741322720927654,0.008060328559085103,0.005390766682525995
0.007212594317864988,0.003678430275522487,0.006497422975520718,0.00963354539215686,0.008975905301947123,0.006634915643052541,0.004775517337950599,0.006109431049931519,0.007637130408537334,0.006436981952112025,0.006361387401966553,0.0049000072727366775,0.006438525719771549,0.004570271002288627,0.008182266731472114,0.004892326250070288,0.007264826181507978,0.007269642221869437,0.0045043940627239815,0.008578265576303878,0.008750790981412774,0.009050809262373213,0.005752864463562208,0.005544033009639658,0.006489536608736675,0.00809790615974842,0.0043934320072781235,0.0050527418596719165
0.006522477735361468,0.002771837776155276,0.00691325501474407,0.006058450071807762,0.0079068263274563,0.006559747173283766,0.0067887483167297065,0.0064491485217073345,0.0069795815515195855,0.0059748259908590316,0.004145902089416643,0.005574810236158682,0.007552348233523672,0.004844820160967882,0.00619889248901792,0.006690706266806965,0.004117919393230615,0.00671387193595441,0.005134727206919191,0.006922050535609539,0.005123493291822792,0.006498137040879032,0.007506218909436564,0.004201878674159898,0.0054993443085407535,0.011162325879770455,0.0034837222882322777,0.008238604098388749
0.003365391690085682,0.006495573606944076,0.0055231249346849145,0.005962128671815034,0.009125275425145662,0.005320786542535899,0.006197571443874201,0.0045842137547855875,0.007844218581724214,0.005667440903988112,0.005598218888948236,0.004665345844561338,0.010534556602281057,0.005121483272876153,0.004257760733666593,0.005629539201444432,0.008358430025722266,0.005794363407659712,0.0064929695661696115,0.006503375811890306,0.0054566957979925515,0.008723572593932404,0.006078960973680887,0.007529032507011122,0.005007791024566211,0.005427249693358461,0.005775042334722735,0.00810125433123318
0.007298253703693807,0.004726404128613401,0.007264285694395261,0.006152302208950997,0.0063183425434037346,0.005227265321378666,0.006542986826878858,0.008302344158633373,0.00457023777348146,0.006432202041667384,0.005936482564180495,0.006039030403029408,0.007520862560555286,0.009584471968967202,0.01013512089437853,0.00988454070684748,0.004841526239391036,0.0055343572035774675,0.004150793772445633,0.007044652965197337,0.0072276998150186435,0.0031170152051889703,0.005647519447831879,0.0052493388341808755,0.006597279993747639,0.008326331158695398,0.010242454280172413,0.008777585350479334
0.005351337031619667,0.005404647143908837,0.0067131721531025505,0.007081293705011725,0.006639879122791969,0.0064073196504625144,0.006069216563299661,0.004114610994126582,0.006024294095969563,0.00629948321561601,0.008101191300568097,0.007579564431178537,0.011188692548869124,0.007250246674582076,0.006038717775960767,0.008881206086781532,0.005654297487058007,0.00614146620660169,0.0047234806263710925,0.00554880723315739,0.0059756875390518304,0.008215916653966761,0.005577071838506911,0.008167566123531905,0.007778861493163883,0.004458484170205248,0.010441308018031238,0.006141153001162624
0.005430766404789474,0.009616108096101228,0.007297862904727328,0.007290652307291959,0.0057794800419629505,0.00357914357157152,0.006752470791387968,0.00328711431871849,0.005766324585615046,0.007342526718030003,0.006295747811839444,0.006488261184917583,0.00972642498327456,0.007734452137292379,0.006514744839521603,0.01215840587180468,0.0077388376426284,0.006637612987190435,0.006252920016227507,0.008686574313356125,0.008431749407984749,0.008133508169520756,0.004141151924545385,0.00914865056923455,0.005615966505340731,0.0063411506388170395,0.005722312311448877,0.006360058244340578
0.007351386050623835,0.007868373782370028,0.007236146032695568,0.0055301214904932144,0.004456649670339315,0.007822246493979033,0.0072683124113159326,0.005526868593173679,0.005239681630506697,0.006900396434909033,0.0037048966981484783,0.007245820198357488,0.006488079974500906,0.01011911510010999,0.010704070931335437,0.011348886725641912,0.0075975058296633745,0.005052508079711213,0.008473685462458413,0.006778249078669749,0.004138519484995255,0.0056847055578360785,0.005100149880301501,0.0038157560528501453,0.004830382587003421,0.006481517821315096,0.00445908468578515,0.004492953638136271
0.005101641471513358,0.006841280577326332,0.006785526292749233,0.008344662619134415,0.006289354299760087,0.005510579681917446,0.00866682278444335,0.006976860892688074,0.007553937198224557,0.009927641760887734,0.009495299359234988,0.008894068428153273,0.005676614908177233,0.00816628268203986,0.011013600328315151,0.013926499861876388,0.011708363838145129,0.00808477116590394,0.006908988527761008,0.008033690494648258,0.006374584681802898,0.0027265340486749205,0.004904671491211277,0.004218208241030847,0.005100970761098366,0.005571865876012816,0.004708062915343604,0.003937615753553162
0.007103304591304443,0.0047682017650761375,0.00662747540696254,0.004588151965932491,0.007626941722652137,0.008313456189554841,0.0030671318618528524,0.005541805024076969,0.003694032873627552,0.0066488299583264965,0.00833034788341188,0.010494461848356012,0.011199138482529564,0.005924364081666825,0.006452162930042148,0.010910151331424178,0.014614445750195526,0.008665980413695786,0.00660721418455263,0.006334637455987692,0.005511787038614365,0.00836199153877829,0.0054065084910067856,0.007108541760890568,0.00541011776718373,0.006232895495481318,0.004826164066065383,0.004842036680570644
