Pruning Ratio (%),Simple avg,Paper,Normalized
10.0,0.9873999953269958,0.9887999892234802,0.9886999726295471
20.0,0.9896000027656555,0.986299991607666,0.9890000224113464
30.000000000000004,0.9868999719619751,0.9864000082015991,0.9868999719619751
40.0,0.9840999841690063,0.984499990940094,0.9848999977111816
50.0,0.9824000000953674,0.9803000092506409,0.9781000018119812
60.0,0.980400025844574,0.9733999967575073,0.9789000153541565
70.0,0.9764000177383423,0.9742000102996826,0.9735999703407288
80.0,0.9657999873161316,0.9613999724388123,0.9470999836921692
90.0,0.8777999877929688,0.8781999945640564,0.8646000027656555
