0
4.182301735325617e-08
4.9021350605018355e-08
1.4923863357399553e-07
5.2864256989979086e-08
1.75160414004148e-07
3.939805396765804e-08
1.1657590326762121e-07
2.0188555123505818e-07
1.102022544643035e-07
8.757245338362882e-08
1.5628990258484247e-07
5.7693180809090414e-08
8.238076372661197e-08
8.755066171819717e-08
6.906996420667957e-08
6.235022937905525e-08
8.380825510490505e-08
1.1987638475038207e-07
1.1718030286053587e-07
2.2381566214282412e-07
3.28087786295381e-08
3.869629937453458e-08
5.925524509360237e-08
6.903254593730945e-08
1.2577830051914645e-07
4.5912691893237264e-08
1.636113993668682e-07
3.753440920898392e-08
5.9061089996487114e-08
2.2976128002486296e-07
1.8614270874931547e-07
4.461629743115173e-08
1.2518925691926527e-07
2.943610375268424e-07
1.757980863743527e-07
7.202814239066225e-08
4.6324593508924075e-08
1.454620744386945e-07
1.9629205824859013e-07
5.8516268457298985e-08
7.522916368450865e-08
3.078534462948844e-08
5.9355624543180396e-08
6.517569095341094e-08
1.8441668360008625e-07
8.225303241544355e-08
3.88853410310616e-08
4.953983077854938e-08
1.6514299998490933e-07
5.6548195585216146e-08
1.7335484447453702e-07
2.085490881034301e-07
5.238636534817135e-08
7.67397930428146e-08
1.0330940881122112e-07
4.4614558256146506e-08
1.4241535167718537e-07
7.442383035741235e-08
1.429364010820164e-07
7.535434878714696e-08
1.5812016031475296e-07
1.111834024635372e-07
6.554059573419167e-08
5.5578561127163845e-08
