Pruning Ratio (%),Simple avg,Paper,Normalized
0.0,0.9396000000000001,0.9304,0.9336
10.0,0.9332,0.9372,0.944
20.0,0.9343999999999999,0.9308,0.9263999999999999
30.000000000000004,0.9236000000000001,0.93,0.9236000000000001
40.0,0.9088,0.9096,0.9179999999999999
50.0,0.8964000000000001,0.9151999999999999,0.908
60.00000000000001,0.8768,0.8732,0.89
70.0,0.8876,0.8772,0.8756
80.0,0.8548,0.8291999999999999,0.8267999999999999
90.0,0.792,0.8032,0.79
