Pruning Ratio (%),Simple avg,Paper,Normalized
10.0,0.9704599976539612,0.9704200029373169,0.970639991760254
20.0,0.9698399901390076,0.9695000052452087,0.9659600138664246
30.000000000000004,0.9634999990463257,0.9608800172805786,0.967300009727478
40.0,0.9529000043869018,0.9595999956130982,0.9584399938583374
50.0,0.957700002193451,0.9524800062179566,0.9568199992179871
60.0,0.9467599987983704,0.952560019493103,0.9498799920082093
70.0,0.9388800024986267,0.9365599989891052,0.9412800073623657
80.0,0.9271399974822998,0.9264000058174133,0.9231199860572815
90.0,0.7657199978828431,0.7344199895858765,0.7248999953269959
